id,price,nb_bedrooms,indoor_surface,zip_code,subtype,currency,building_state,year_of_construction,energy_certificate,outdoor_terrace_exists,energy,kitchen_type,land_surface,outdoor_surface,country,province,city,parking,url,type
20817569,585000.0,4,183.0,2570,house,eur,,2016.0,A,False,gas,hyper_equipped,818.0,,Belgique,Anvers,Duffel,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/duffel/2570/20817569,house
20818932,510000.0,4,203.0,1420,house,eur,,2025.0,,True,,installed,386.0,,Belgique,Brabant Wallon,BRAINE-L&#039;ALLEUD,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/braine-lalleud/1420/20818932,house
20811982,335000.0,3,130.0,8800,house,eur,AS_NEW,2011.0,A,True,gas,installed,200.0,69.0,Belgique,Flandre Occidentale,Roeselare,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/roeselare/8800/20811982,house
20355104,229000.0,4,153.0,4870,triplex,eur,,,C,True,,installed,,,Belgique,Liège,Nessonvaux,False,https://www.immoweb.be/fr/annonce/triplex/a-vendre/nessonvaux/4870/20355104,apartment
20811049,309000.0,2,70.0,1040,apartment,eur,AS_NEW,,G,True,gas,hyper_equipped,,,Belgique,Bruxelles,Etterbeek,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/etterbeek/1040/20811049,apartment
20812463,469000.0,2,90.0,8400,apartment,eur,GOOD,2006.0,B,False,electric,,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20812463,apartment
20816805,349000.0,2,96.0,1140,apartment,eur,AS_NEW,1997.0,C,True,,not_installed,,,Belgique,Bruxelles,Evere,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/20816805,apartment
20818833,350000.0,2,82.0,9700,apartment,eur,AS_NEW,2025.0,,True,,,,,Belgique,Flandre Orientale,Oudenaarde,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oudenaarde/9700/20818833,apartment
20818828,479000.0,4,239.0,3600,house,eur,AS_NEW,1982.0,B,True,gas,,751.0,,Belgique,Limbourg,Genk,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/genk/3600/20818828,house
20802075,409000.0,2,162.0,2811,house,eur,GOOD,1930.0,D,True,gas,installed,198.0,45.0,Belgique,Anvers,Hombeek,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/hombeek/2811/20802075,house
20806690,590000.0,2,226.0,9100,loft,eur,AS_NEW,2008.0,C,True,gas,,,,Belgique,Flandre Orientale,Sint-Niklaas,True,https://www.immoweb.be/fr/annonce/loft/a-vendre/sint-niklaas/9100/20806690,apartment
20353344,191000.0,3,144.0,4032,house,eur,,,D,False,,installed,0.0,,Belgique,Liège,Liège,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/liege/4032/20353344,house
20810523,289000.0,2,89.0,3600,apartment,eur,GOOD,2016.0,A,False,gas,installed,,,Belgique,Limbourg,Genk,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/genk/3600/20810523,apartment
20818869,110000.0,1,45.0,7800,house,eur,TO_RENOVATE,,E,False,gas,not_installed,30.0,,Belgique,Hainaut,ATH,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/ath/7800/20818869,house
10647179,219000.0,3,120.0,4000,house,eur,JUST_RENOVATED,,,False,gas,hyper_equipped,100.0,,Belgique,Liège,Liège,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/liege/4000/10647179,house
20811306,299000.0,4,159.0,2020,house,eur,TO_RENOVATE,1948.0,F,False,gas,installed,118.0,24.0,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/antwerpen/2020/20811306,house
20818827,599000.0,6,351.0,4050,villa,eur,,1969.0,C,True,fueloil,installed,2810.0,2810.0,Belgique,Liège,CHAUDFONTAINE,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/chaudfontaine/4050/20818827,house
20810456,184000.0,1,61.0,2170,apartment,eur,JUST_RENOVATED,,C,True,gas,installed,,,Belgique,Anvers,MERKSEM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/merksem/2170/20810456,apartment
20807999,495000.0,3,118.0,9000,apartment,eur,GOOD,1956.0,B,True,,,,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9000/20807999,apartment
20818859,798000.0,3,261.0,2920,penthouse,eur,,2020.0,A,False,,,,,Belgique,Anvers,KALMTHOUT,True,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/kalmthout/2920/20818859,apartment
20808063,289000.0,4,230.0,6987,house,eur,GOOD,1918.0,E,True,fueloil,installed,1400.0,1400.0,Belgique,Luxembourg,RENDEUX,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/rendeux/6987/20808063,house
20353345,229000.0,4,153.0,4870,house,eur,,,C,True,,installed,0.0,,Belgique,Liège,Trooz,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/trooz/4870/20353345,house
20816783,319000.0,4,148.0,1030,triplex,eur,GOOD,1900.0,G,True,,semi_equipped,,,Belgique,Bruxelles,Schaerbeek,False,https://www.immoweb.be/fr/annonce/triplex/a-vendre/schaerbeek/1030/20816783,apartment
20810460,175000.0,1,67.0,2100,apartment,eur,AS_NEW,1994.0,C,False,gas,installed,,,Belgique,Anvers,DEURNE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20810460,apartment
20810454,235000.0,2,76.0,2100,apartment,eur,AS_NEW,1966.0,B,False,gas,hyper_equipped,,,Belgique,Anvers,DEURNE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20810454,apartment
20816797,165000.0,4,188.0,6060,house,eur,TO_RENOVATE,1958.0,G,False,,,740.0,575.0,Belgique,Hainaut,GILLY,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/gilly/6060/20816797,house
20807373,290000.0,4,280.0,9570,house,eur,GOOD,1964.0,E,True,gas,,600.0,,Belgique,Flandre Orientale,Sint-Maria-Lierde,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/sint-maria-lierde/9570/20807373,house
20809521,369000.0,3,102.0,2650,house,eur,GOOD,1950.0,B,True,gas,semi_equipped,180.0,,Belgique,Anvers,EDEGEM,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/edegem/2650/20809521,house
20818855,208000.0,5,200.0,6040,apartment_block,eur,,,E,True,gas,semi_equipped,220.0,100.0,Belgique,Hainaut,Jumet (Charleroi),False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/jumet-charleroi/6040/20818855,house
20818849,295000.0,3,172.0,2640,house,eur,TO_RENOVATE,1933.0,C,False,gas,semi_equipped,0.0,,Belgique,Anvers,MORTSEL,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/mortsel/2640/20818849,house
20818846,285000.0,3,77.0,8660,house,eur,,2014.0,C,True,electric,,164.0,,Belgique,Flandre Occidentale,De Panne,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/de-panne/8660/20818846,house
20355105,191000.0,3,144.0,4032,triplex,eur,,,,False,,installed,,,Belgique,Liège,Chênée,False,https://www.immoweb.be/fr/annonce/triplex/a-vendre/chenee/4032/20355105,apartment
20818930,490000.0,4,209.0,1420,house,eur,,2025.0,,True,,installed,435.0,,Belgique,Brabant Wallon,BRAINE-L&#039;ALLEUD,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/braine-lalleud/1420/20818930,house
20818860,349000.0,4,151.0,8400,house,eur,GOOD,,C,False,,,281.0,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/oostende/8400/20818860,house
20818844,279000.0,3,98.0,8660,apartment,eur,,1964.0,B,True,gas,,,,Belgique,Flandre Occidentale,De Panne,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/de-panne/8660/20818844,apartment
20353346,199000.0,3,101.0,4032,house,eur,JUST_RENOVATED,,,False,,installed,0.0,1.0,Belgique,Liège,Liège,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/liege/4032/20353346,house
20818858,529000.0,3,178.0,2950,apartment,eur,,1989.0,C,False,,,,,Belgique,Anvers,KAPELLEN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/kapellen/2950/20818858,apartment
20818864,169000.0,2,84.0,6000,apartment,eur,AS_NEW,1988.0,B,True,gas,installed,,,Belgique,Hainaut,Charleroi,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/charleroi/6000/20818864,apartment
20801431,850000.0,3,235.0,1950,exceptional_property,eur,TO_BE_DONE_UP,1988.0,C,True,,hyper_equipped,430.0,220.0,Belgique,Brabant Flamand,Kraainem,True,https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/kraainem/1950/20801431,house
20818830,469000.0,4,210.0,3271,house,eur,TO_RENOVATE,1983.0,C,True,fueloil,,1266.0,719.0,Belgique,Brabant Flamand,Scherpenheuvel-Zichem,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/scherpenheuvel-zichem/3271/20818830,house
20818865,380000.0,1,,8200,apartment,eur,,,,True,,,,,Belgique,Flandre Occidentale,Brugge,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/brugge/8200/20818865,apartment
20818845,649000.0,5,255.0,8660,villa,eur,,1938.0,E,True,gas,,575.0,,Belgique,Flandre Occidentale,De Panne,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/de-panne/8660/20818845,house
20804706,698000.0,2,188.0,1652,house,eur,JUST_RENOVATED,1984.0,C,True,gas,installed,923.0,250.0,Belgique,Brabant Flamand,ALSEMBERG,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/alsemberg/1652/20804706,house
20818848,285000.0,3,77.0,8660,house,eur,,2014.0,C,True,electric,,164.0,,Belgique,Flandre Occidentale,De Panne,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/de-panne/8660/20818848,house
20810648,345000.0,1,57.0,8370,apartment,eur,GOOD,1991.0,D,True,gas,installed,,,Belgique,Flandre Occidentale,BLANKENBERGE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/20810648,apartment
20818866,229000.0,6,330.0,4317,house,eur,TO_RENOVATE,1850.0,G,False,fueloil,semi_equipped,1279.0,1279.0,Belgique,Liège,VIEMME,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/viemme/4317/20818866,house
20818850,245000.0,3,94.0,2600,apartment,eur,,1973.0,B,False,gas,,,,Belgique,Anvers,BERCHEM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/berchem/2600/20818850,apartment
20818832,429000.0,5,299.0,3401,house,eur,AS_NEW,1899.0,D,False,fueloil,,260.0,,Belgique,Brabant Flamand,Landen,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/landen/3401/20818832,house
20812101,345000.0,1,57.0,8370,penthouse,eur,GOOD,1991.0,D,True,gas,installed,,,Belgique,Flandre Occidentale,BLANKENBERGE,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/blankenberge/8370/20812101,apartment
20620486,289000.0,4,,4032,house,eur,JUST_RENOVATED,,,False,,,0.0,,Belgique,Liège,Liège,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/liege/4032/20620486,house
20810324,399000.0,3,157.0,9280,house,eur,GOOD,1931.0,B,True,,installed,470.0,,Belgique,Flandre Orientale,LEBBEKE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/lebbeke/9280/20810324,house
20818928,1990000.0,4,450.0,1310,exceptional_property,eur,JUST_RENOVATED,,C,True,gas,usa_hyper_equipped,5713.0,1.0,Belgique,Brabant Wallon,La Hulpe,True,https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/la-hulpe/1310/20818928,house
20808074,275000.0,2,95.0,2660,apartment,eur,AS_NEW,2006.0,B,True,gas,installed,,,Belgique,Anvers,HOBOKEN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/hoboken/2660/20808074,apartment
20818803,495000.0,5,325.0,9860,farmhouse,eur,TO_RENOVATE,1890.0,F,True,fueloil,,0.0,,Belgique,Flandre Orientale,OOSTERZELE,True,https://www.immoweb.be/fr/annonce/ferme/a-vendre/oosterzele/9860/20818803,house
20816176,260000.0,2,189.0,9500,house,eur,TO_BE_DONE_UP,,C,False,gas,installed,660.0,,Belgique,Flandre Orientale,OPHASSELT,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/ophasselt/9500/20816176,house
20816034,325000.0,3,93.0,9120,duplex,eur,GOOD,1961.0,B,True,,installed,,,Belgique,Flandre Orientale,BEVEREN-KRUIBEKE-ZWIJNDRECHT,False,https://www.immoweb.be/fr/annonce/duplex/a-vendre/beveren-kruibeke-zwijndrecht/9120/20816034,apartment
20818788,439000.0,2,85.0,1050,apartment,eur,GOOD,1979.0,B,True,gas,hyper_equipped,,,Belgique,Bruxelles,Ixelles,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/20818788,apartment
20582084,229000.0,2,75.0,1030,apartment,eur,TO_BE_DONE_UP,,G,False,,not_installed,,,Belgique,Bruxelles,Schaerbeek,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/20582084,apartment
20818792,599000.0,3,200.0,9690,villa,eur,AS_NEW,2024.0,A,False,,installed,828.0,,Belgique,Flandre Orientale,Kluisbergen,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/kluisbergen/9690/20818792,house
20818821,389000.0,3,112.0,8434,apartment,eur,AS_NEW,1931.0,B,True,gas,,,,Belgique,Flandre Occidentale,Middelkerke,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/middelkerke/8434/20818821,apartment
20805392,169000.0,0,47.0,6700,flat_studio,eur,JUST_RENOVATED,,E,False,electric,installed,,,Belgique,Luxembourg,Arlon,False,https://www.immoweb.be/fr/annonce/studio/a-vendre/arlon/6700/20805392,apartment
20799075,255000.0,3,115.0,2100,apartment,eur,GOOD,1975.0,B,True,gas,semi_equipped,,,Belgique,Anvers,DEURNE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20799075,apartment
20815817,1095000.0,3,102.0,8300,apartment,eur,AS_NEW,1935.0,B,False,gas,hyper_equipped,,,Belgique,Flandre Occidentale,Knokke-Heist,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/20815817,apartment
20818824,279000.0,4,124.0,8301,house,eur,GOOD,,F,True,gas,,162.0,,Belgique,Flandre Occidentale,Heist-aan-Zee,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/heist-aan-zee/8301/20818824,house
20818807,699000.0,6,233.0,9000,house,eur,AS_NEW,1918.0,B,False,gas,,57.0,,Belgique,Flandre Orientale,Gent (9000),False,https://www.immoweb.be/fr/annonce/maison/a-vendre/gent-9000/9000/20818807,house
20801815,140000.0,2,88.0,2200,ground_floor,eur,TO_RENOVATE,1974.0,C,True,gas,not_installed,,,Belgique,Anvers,HERENTALS,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/herentals/2200/20801815,apartment
20818819,325000.0,1,71.0,8430,apartment,eur,AS_NEW,1972.0,A,False,gas,,,,Belgique,Flandre Occidentale,Middelkerke,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/middelkerke/8430/20818819,apartment
20815791,99000.0,1,45.0,5530,country_cottage,eur,GOOD,,,True,fueloil,,200.0,200.0,Belgique,Namur,Yvoir,True,https://www.immoweb.be/fr/annonce/maison-de-campagne/a-vendre/yvoir/5530/20815791,house
20818809,429000.0,4,140.0,1850,house,eur,GOOD,1957.0,D,False,,,682.0,,Belgique,Brabant Flamand,Grimbergen,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/grimbergen/1850/20818809,house
20810030,520000.0,4,292.0,5377,house,eur,AS_NEW,1999.0,B,True,fueloil,hyper_equipped,3650.0,2900.0,Belgique,Namur,Somme-Leuze,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/somme-leuze/5377/20810030,house
20816036,325000.0,3,93.0,9120,apartment,eur,GOOD,1961.0,B,True,,installed,,,Belgique,Flandre Orientale,BEVEREN-KRUIBEKE-ZWIJNDRECHT,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/beveren-kruibeke-zwijndrecht/9120/20816036,apartment
20803110,228000.0,3,87.0,2300,apartment,eur,GOOD,2011.0,B,True,gas,semi_equipped,,,Belgique,Anvers,TURNHOUT,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/turnhout/2300/20803110,apartment
20818822,245000.0,1,,8200,apartment,eur,,,,True,,,,,Belgique,Flandre Occidentale,Brugge,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/brugge/8200/20818822,apartment
20802499,239000.0,2,91.0,2100,apartment,eur,TO_BE_DONE_UP,1973.0,C,True,gas,installed,,,Belgique,Anvers,Deurne,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20802499,apartment
20724870,359000.0,3,204.0,8680,house,eur,AS_NEW,1978.0,D,False,fueloil,,740.0,350.0,Belgique,Flandre Occidentale,Koekelare,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/koekelare/8680/20724870,house
20773585,223000.0,2,91.0,2800,apartment,eur,TO_BE_DONE_UP,1965.0,B,True,gas,installed,,,Belgique,Anvers,MECHELEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/mechelen/2800/20773585,apartment
20818799,328000.0,3,200.0,9300,house,eur,,,C,False,gas,,510.0,,Belgique,Flandre Orientale,Aalst,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/aalst/9300/20818799,house
20813004,2145000.0,4,380.0,3050,villa,eur,AS_NEW,2004.0,B,True,gas,hyper_equipped,2632.0,,Belgique,Brabant Flamand,Oud-Heverlee,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/oud-heverlee/3050/20813004,house
20816185,135000.0,3,170.0,9500,house,eur,GOOD,,C,False,gas,installed,90.0,,Belgique,Flandre Orientale,GERAARDSBERGEN,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/geraardsbergen/9500/20816185,house
20818790,320000.0,3,181.0,8580,apartment,eur,AS_NEW,2013.0,A,True,gas,installed,,,Belgique,Flandre Occidentale,AVELGEM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/avelgem/8580/20818790,apartment
20818806,263144.0,2,73.0,8650,apartment,eur,AS_NEW,2024.0,,False,,,,,Belgique,Flandre Occidentale,Houthulst,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/houthulst/8650/20818806,apartment
20818823,495000.0,2,92.0,8380,apartment,eur,AS_NEW,2004.0,C,True,electric,,,,Belgique,Flandre Occidentale,Zeebrugge,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/zeebrugge/8380/20818823,apartment
20715251,324000.0,3,130.0,3300,house,eur,,,C,True,gas,,0.0,,Belgique,Brabant Flamand,Tienen,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/tienen/3300/20715251,house
20818782,470000.0,6,516.0,6700,mixed_use_building,eur,GOOD,,G,True,gas,semi_equipped,456.0,,Belgique,Luxembourg,Arlon,True,https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/arlon/6700/20818782,house
20818820,249000.0,3,121.0,8432,house,eur,TO_RENOVATE,1962.0,F,False,gas,,356.0,100.0,Belgique,Flandre Occidentale,Middelkerke,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/middelkerke/8432/20818820,house
20815936,158000.0,1,52.0,1020,apartment,eur,GOOD,1910.0,D,False,gas,hyper_equipped,,,Belgique,Bruxelles,Bruxelles,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1020/20815936,apartment
20818801,645000.0,3,170.0,2110,villa,eur,TO_RENOVATE,1980.0,D,False,,,937.0,,Belgique,Anvers,Wijnegem,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/wijnegem/2110/20818801,house
20805869,204303.0,2,80.0,4420,apartment,eur,AS_NEW,2022.0,B,True,gas,installed,,,Belgique,Liège,MONTEGNÉE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/montegnee/4420/20805869,apartment
20796429,165000.0,1,71.0,4020,apartment,eur,TO_RENOVATE,1965.0,B,True,gas,not_installed,,,Belgique,Liège,LIÈGE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/liege/4020/20796429,apartment
20816035,325000.0,3,93.0,9120,penthouse,eur,GOOD,1961.0,B,True,,installed,,,Belgique,Flandre Orientale,BEVEREN-KRUIBEKE-ZWIJNDRECHT,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/beveren-kruibeke-zwijndrecht/9120/20816035,apartment
20818813,350000.0,0,,2018,house,eur,TO_RESTORE,,,False,,,121.0,,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/antwerpen/2018/20818813,house
20818825,255000.0,2,,8301,apartment,eur,AS_NEW,,E,False,electric,,,,Belgique,Flandre Occidentale,Heist-aan-Zee,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/heist-aan-zee/8301/20818825,apartment
20816205,220000.0,5,220.0,9660,mixed_use_building,eur,TO_RENOVATE,1930.0,F,False,wood,semi_equipped,1370.0,,Belgique,Flandre Orientale,BRAKEL,True,https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/brakel/9660/20816205,house
20818785,695000.0,10,1207.0,8310,exceptional_property,eur,TO_RENOVATE,1932.0,,False,gas,installed,568.0,,Belgique,Flandre Occidentale,Brugge,False,https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/brugge/8310/20818785,house
20630892,170000.0,5,250.0,4800,house,eur,,,E,False,,,0.0,,Belgique,Liège,Verviers,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/verviers/4800/20630892,house
20818786,695000.0,0,1207.0,8310,loft,eur,TO_RENOVATE,1932.0,,False,gas,installed,,,Belgique,Flandre Occidentale,Brugge,False,https://www.immoweb.be/fr/annonce/loft/a-vendre/brugge/8310/20818786,apartment
20647834,269000.0,3,126.0,8680,house,eur,AS_NEW,2012.0,B,False,,,172.0,74.0,Belgique,Flandre Occidentale,Koekelare,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/koekelare/8680/20647834,house
20816166,309000.0,2,98.0,2640,apartment,eur,JUST_RENOVATED,,B,True,gas,installed,,,Belgique,Anvers,MORTSEL,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/mortsel/2640/20816166,apartment
20818805,845000.0,6,276.0,1410,villa,eur,GOOD,1970.0,D,True,fueloil,installed,730.0,1.0,Belgique,Brabant Wallon,Waterloo,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/waterloo/1410/20818805,house
20816427,239000.0,2,72.0,8380,apartment,eur,GOOD,1968.0,C,False,electric,installed,,,Belgique,Flandre Occidentale,Zeebrugge,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/zeebrugge/8380/20816427,apartment
20815989,315000.0,3,150.0,4540,house,eur,GOOD,1974.0,D,True,gas,installed,665.0,,Belgique,Liège,Amay,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/amay/4540/20815989,house
20808880,565000.0,4,275.0,1770,house,eur,AS_NEW,2012.0,B,True,gas,installed,335.0,220.0,Belgique,Brabant Flamand,Liedekerke,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/liedekerke/1770/20808880,house
